,filename,width,height,class,xmin,ymin,xmax,ymax,x_min_resized,y_min_resized,x_max_resized,y_max_resized,class_num
5469,003352633.jpg,1080,1080,3d,275,381,316,445,117,162,134,189,24
5470,003352633.jpg,1080,1080,7h,401,343,430,405,170,146,183,172,7
5471,003352633.jpg,1080,1080,10s,477,344,522,413,203,146,222,175,43
5472,003352633.jpg,1080,1080,9d,593,401,644,457,252,170,274,194,18
5473,003352633.jpg,1080,1080,As,658,490,720,533,280,208,306,227,39
5474,003352633.jpg,1080,1080,As,503,755,565,798,214,321,240,339,39
5475,004599767.jpg,1080,1080,5c,82,721,146,750,34,307,62,319,35
5476,004599767.jpg,1080,1080,Jd,85,584,153,641,36,248,65,273,16
5477,004599767.jpg,1080,1080,3s,162,467,217,526,69,198,92,224,50
5478,004599767.jpg,1080,1080,3c,275,381,318,447,117,162,135,190,37
5479,004599767.jpg,1080,1080,7s,400,340,429,407,170,144,182,173,46
5480,004599767.jpg,1080,1080,8c,477,347,519,411,203,147,221,175,32
5481,004599767.jpg,1080,1080,7h,598,397,650,453,254,169,276,192,7
5482,004599767.jpg,1080,1080,Jc,651,481,726,536,277,204,309,228,29
5483,004599767.jpg,1080,1080,Jc,498,753,573,808,212,320,244,344,29
5484,568614718.jpg,1080,1080,Qc,82,720,152,754,34,306,64,321,28
5485,568614718.jpg,1080,1080,4d,94,591,154,634,40,251,65,270,23
5486,568614718.jpg,1080,1080,3c,161,467,218,525,68,198,92,223,37
5487,568614718.jpg,1080,1080,8h,276,382,313,442,117,162,133,188,6
5488,568614718.jpg,1080,1080,Qh,396,342,433,409,168,145,184,174,2
5489,568614718.jpg,1080,1080,Qs,470,348,525,418,200,148,223,178,41
5490,568614718.jpg,1080,1080,Qs,522,654,582,724,222,278,247,308,41
5491,466815300.jpg,1080,1080,6h,86,722,149,751,36,307,63,319,8
5492,466815300.jpg,1080,1080,Jh,88,585,154,638,37,249,65,271,3
5493,466815300.jpg,1080,1080,9c,161,466,219,522,68,198,93,222,31
5494,466815300.jpg,1080,1080,Kh,270,376,316,450,115,160,134,191,1
5495,466815300.jpg,1080,1080,9s,400,341,430,406,170,145,183,172,44
5496,466815300.jpg,1080,1080,4c,475,348,519,416,202,148,221,177,36
5497,466815300.jpg,1080,1080,5s,597,396,651,455,254,168,277,193,48
5498,466815300.jpg,1080,1080,8d,662,489,721,532,281,208,307,226,19
5499,466815300.jpg,1080,1080,8d,506,758,568,803,215,322,241,342,19
5500,777658196.jpg,1080,1080,9d,88,722,151,752,37,307,64,320,18
5501,777658196.jpg,1080,1080,6s,91,590,153,633,38,251,65,269,47
5502,777658196.jpg,1080,1080,Qd,157,462,217,532,66,196,92,226,15
5503,777658196.jpg,1080,1080,Jd,270,376,318,450,115,160,135,191,16
5504,777658196.jpg,1080,1080,2s,400,341,430,408,170,145,183,173,51
5505,777658196.jpg,1080,1080,Ad,478,349,516,411,203,148,219,175,13
5506,777658196.jpg,1080,1080,Ad,534,654,572,716,227,278,243,304,13
5507,664186247.jpg,1080,1080,Qh,85,721,152,756,36,307,64,322,2
5508,664186247.jpg,1080,1080,Ad,89,593,151,630,37,252,64,268,13
5509,664186247.jpg,1080,1080,Qd,157,462,217,532,66,196,92,226,15
5510,664186247.jpg,1080,1080,2s,275,380,316,445,117,161,134,189,51
5511,664186247.jpg,1080,1080,6d,399,344,430,407,169,146,183,173,21
5512,664186247.jpg,1080,1080,8s,476,351,517,415,202,149,220,176,45
5513,664186247.jpg,1080,1080,7s,594,395,650,454,253,168,276,193,46
5514,664186247.jpg,1080,1080,2c,656,489,717,536,279,208,305,228,38
5515,664186247.jpg,1080,1080,2c,502,758,563,804,213,322,239,342,38
5516,967835083.jpg,1080,1080,6d,86,723,148,751,36,307,63,319,21
5517,967835083.jpg,1080,1080,3c,91,590,156,635,38,251,66,270,37
5518,967835083.jpg,1080,1080,Jc,155,458,216,531,66,195,92,226,29
5519,967835083.jpg,1080,1080,4h,278,378,314,440,118,161,133,187,10
5520,967835083.jpg,1080,1080,3d,399,345,429,409,169,146,182,174,24
5521,967835083.jpg,1080,1080,10d,476,349,520,413,202,148,221,175,17
5522,967835083.jpg,1080,1080,10d,529,659,574,725,225,280,244,308,17
5523,350034288.jpg,1080,1080,2c,87,721,151,750,37,307,64,319,38
5524,350034288.jpg,1080,1080,Js,87,584,154,640,37,248,65,272,42
5525,350034288.jpg,1080,1080,6c,162,465,213,520,69,198,90,221,34
5526,350034288.jpg,1080,1080,3c,275,382,318,447,117,162,135,190,37
5527,350034288.jpg,1080,1080,10s,397,340,431,406,169,144,183,172,43
5528,350034288.jpg,1080,1080,Qd,470,347,525,417,200,147,223,177,15
5529,350034288.jpg,1080,1080,Qd,522,654,578,722,222,278,246,307,15
5530,799029437.jpg,1080,1080,Qs,84,720,152,752,35,306,64,320,41
5531,799029437.jpg,1080,1080,2d,90,590,153,632,38,251,65,269,25
5532,799029437.jpg,1080,1080,Jc,155,459,216,532,66,195,92,226,29
5533,799029437.jpg,1080,1080,Kc,271,376,319,450,115,160,135,191,27
5534,799029437.jpg,1080,1080,Kd,394,343,433,410,167,146,184,174,14
5535,799029437.jpg,1080,1080,8s,475,352,517,416,202,149,220,177,45
5536,799029437.jpg,1080,1080,Jd,586,392,655,454,249,166,278,193,16
5537,799029437.jpg,1080,1080,Jd,538,705,608,767,229,300,258,326,16
5538,956152818.jpg,1080,1080,10c,84,721,148,754,35,307,63,321,30
5539,956152818.jpg,1080,1080,Qh,87,585,154,640,37,249,65,272,2
5540,956152818.jpg,1080,1080,4h,168,464,212,520,71,197,90,221,10
5541,956152818.jpg,1080,1080,4h,279,379,313,442,118,161,133,188,10
5542,956152818.jpg,1080,1080,Jh,395,343,433,409,168,146,184,174,3
5543,956152818.jpg,1080,1080,6c,476,351,520,412,202,149,221,175,34
5544,956152818.jpg,1080,1080,Ah,595,401,643,453,253,170,273,192,0
5545,956152818.jpg,1080,1080,Ah,545,708,591,759,232,301,251,323,0
5546,551725915.jpg,1080,1080,Kc,82,720,152,755,34,306,64,321,27
5547,551725915.jpg,1080,1080,4h,94,590,152,630,40,251,64,268,10
5548,551725915.jpg,1080,1080,9d,163,469,216,524,69,199,92,223,18
5549,551725915.jpg,1080,1080,As,278,380,316,445,118,161,134,189,39
5550,551725915.jpg,1080,1080,4s,396,344,429,410,168,146,182,174,49
5551,551725915.jpg,1080,1080,8h,479,351,518,412,204,149,220,175,6
5552,551725915.jpg,1080,1080,8h,533,660,572,721,227,281,243,307,6
5553,871696247.jpg,1080,1080,8d,83,723,146,751,35,307,62,319,19
5554,871696247.jpg,1080,1080,3s,91,589,156,633,38,250,66,269,50
5555,871696247.jpg,1080,1080,Ad,162,467,213,520,69,198,90,221,13
5556,871696247.jpg,1080,1080,Ks,272,376,319,450,115,160,135,191,40
5557,871696247.jpg,1080,1080,Qc,396,341,433,409,168,145,184,174,28
5558,871696247.jpg,1080,1080,Ks,470,345,526,414,200,146,224,176,40
5559,871696247.jpg,1080,1080,Qc,586,393,654,456,249,167,278,194,28
5560,871696247.jpg,1080,1080,Kc,651,482,725,536,277,205,308,228,27
5561,871696247.jpg,1080,1080,Kc,499,753,573,808,212,320,244,344,27
5562,676560122.jpg,1080,1080,9d,84,723,149,752,35,307,63,320,18
5563,676560122.jpg,1080,1080,Jd,85,583,154,640,36,248,65,272,16
5564,676560122.jpg,1080,1080,8s,163,469,215,525,69,199,91,223,45
5565,676560122.jpg,1080,1080,As,278,380,315,445,118,161,134,189,39
5566,676560122.jpg,1080,1080,9s,400,340,430,406,170,144,183,172,44
5567,676560122.jpg,1080,1080,8c,476,349,518,412,202,148,220,175,32
5568,676560122.jpg,1080,1080,9s,596,398,649,454,253,169,276,193,44
5569,676560122.jpg,1080,1080,9s,549,704,602,762,233,299,256,324,44
5570,172126538.jpg,1080,1080,Ac,81,723,146,752,34,307,62,320,26
5571,172126538.jpg,1080,1080,9s,88,591,152,633,37,251,64,269,44
5572,172126538.jpg,1080,1080,6h,166,468,214,521,70,199,91,221,8
5573,172126538.jpg,1080,1080,4s,281,380,318,445,119,161,135,189,49
5574,172126538.jpg,1080,1080,2c,397,345,428,410,169,146,182,174,38
5575,172126538.jpg,1080,1080,Js,470,347,525,417,200,147,223,177,42
5576,172126538.jpg,1080,1080,7h,599,398,650,453,255,169,276,192,7
5577,172126538.jpg,1080,1080,As,656,490,719,533,279,208,306,227,39
5578,172126538.jpg,1080,1080,As,503,756,565,799,214,322,240,340,39
5579,617032282.jpg,1080,1080,10c,83,721,147,754,35,307,62,321,30
5580,617032282.jpg,1080,1080,3h,92,591,152,632,39,251,64,269,11
5581,617032282.jpg,1080,1080,Ah,164,471,212,521,69,200,90,221,0
5582,617032282.jpg,1080,1080,6h,278,383,315,444,118,163,134,189,8
5583,617032282.jpg,1080,1080,Ah,403,344,428,408,171,146,182,173,0
5584,617032282.jpg,1080,1080,8d,479,348,521,409,204,148,221,174,19
5585,617032282.jpg,1080,1080,8d,536,654,577,715,228,278,245,304,19
5586,635965572.jpg,1080,1080,6s,83,724,148,751,35,308,63,319,47
5587,635965572.jpg,1080,1080,4h,92,589,150,630,39,250,63,268,10
5588,635965572.jpg,1080,1080,5h,159,464,210,519,67,197,89,221,9
5589,635965572.jpg,1080,1080,10c,272,379,317,443,115,161,135,188,30
5590,635965572.jpg,1080,1080,5c,399,341,429,406,169,145,182,172,35
5591,635965572.jpg,1080,1080,2d,479,349,520,412,204,148,221,175,25
5592,635965572.jpg,1080,1080,2d,534,656,577,717,227,279,245,305,25
5593,422046253.jpg,1080,1080,6s,85,724,150,756,36,308,63,322,47
5594,422046253.jpg,1080,1080,Qs,90,585,159,638,38,249,67,271,41
5595,422046253.jpg,1080,1080,Ac,162,468,212,522,69,199,90,222,26
5596,422046253.jpg,1080,1080,Qs,273,379,320,450,116,161,136,191,41
5597,422046253.jpg,1080,1080,7h,401,344,430,406,170,146,183,172,7
5598,422046253.jpg,1080,1080,9c,476,349,519,413,202,148,221,175,31
5599,422046253.jpg,1080,1080,Qc,586,393,654,457,249,167,278,194,28
5600,422046253.jpg,1080,1080,3d,659,487,721,533,280,207,307,227,24
5601,422046253.jpg,1080,1080,3d,500,759,563,806,212,323,239,343,24
5602,251999936.jpg,1080,1080,Jh,85,720,152,753,36,306,64,320,3
5603,251999936.jpg,1080,1080,Jd,84,583,153,640,35,248,65,272,16
5604,251999936.jpg,1080,1080,Kh,155,460,213,532,66,195,90,226,1
5605,251999936.jpg,1080,1080,Ks,271,375,318,450,115,159,135,191,40
5606,251999936.jpg,1080,1080,2s,400,341,429,409,170,145,182,174,51
5607,251999936.jpg,1080,1080,5c,479,348,523,413,204,148,222,175,35
5608,251999936.jpg,1080,1080,5d,598,397,651,454,254,169,277,193,22
5609,251999936.jpg,1080,1080,3c,655,488,718,536,278,207,305,228,37
5610,251999936.jpg,1080,1080,3c,500,757,562,805,212,322,239,342,37
5611,963384283.jpg,1080,1080,Ah,85,725,148,750,36,308,63,319,0
5612,963384283.jpg,1080,1080,10h,88,589,155,631,37,250,66,268,4
5613,963384283.jpg,1080,1080,3s,162,467,217,526,69,198,92,224,50
5614,963384283.jpg,1080,1080,5h,275,377,313,440,117,160,133,187,9
5615,963384283.jpg,1080,1080,Jd,395,340,433,409,168,144,184,174,16
5616,963384283.jpg,1080,1080,10h,478,349,521,415,203,148,221,176,4
5617,963384283.jpg,1080,1080,2d,596,398,648,453,253,169,276,192,25
5618,963384283.jpg,1080,1080,2d,548,707,599,762,233,301,255,324,25
5619,111066183.jpg,1080,1080,As,82,724,148,749,34,308,63,319,39
5620,111066183.jpg,1080,1080,9h,93,592,153,631,39,252,65,268,5
5621,111066183.jpg,1080,1080,4h,167,464,212,519,71,197,90,221,10
5622,111066183.jpg,1080,1080,9d,275,381,315,444,117,162,134,189,18
5623,111066183.jpg,1080,1080,Kh,394,340,433,409,167,144,184,174,1
5624,111066183.jpg,1080,1080,As,477,349,515,414,203,148,219,176,39
5625,111066183.jpg,1080,1080,Qc,587,395,653,458,250,168,278,195,28
5626,111066183.jpg,1080,1080,Qc,538,704,608,768,229,299,258,327,28
5627,000827954.jpg,1080,1080,2d,83,723,147,750,35,307,62,319,25
5628,000827954.jpg,1080,1080,4d,95,591,154,634,40,251,65,270,23
5629,000827954.jpg,1080,1080,Qd,157,461,216,532,66,196,92,226,15
5630,000827954.jpg,1080,1080,5c,276,377,317,441,117,160,135,187,35
5631,000827954.jpg,1080,1080,As,400,342,425,408,170,145,181,173,39
5632,000827954.jpg,1080,1080,10c,477,348,522,414,203,148,222,176,30
5633,000827954.jpg,1080,1080,6h,597,402,647,456,254,171,275,194,8
5634,000827954.jpg,1080,1080,6h,546,710,596,764,232,302,253,325,8
5635,867707211.jpg,1080,1080,5s,81,722,146,749,34,307,62,319,48
5636,867707211.jpg,1080,1080,10d,88,588,154,632,37,250,65,269,17
5637,867707211.jpg,1080,1080,3c,161,466,218,525,68,198,92,223,37
5638,867707211.jpg,1080,1080,5h,275,377,313,441,117,160,133,187,9
5639,867707211.jpg,1080,1080,3d,399,343,429,408,169,146,182,173,24
5640,867707211.jpg,1080,1080,8d,480,349,522,410,204,148,222,174,19
5641,867707211.jpg,1080,1080,7s,595,394,651,454,253,167,277,193,46
5642,867707211.jpg,1080,1080,7c,655,486,720,538,278,207,306,229,33
5643,867707211.jpg,1080,1080,7c,501,757,565,806,213,322,240,343,33
5644,370757939.jpg,1080,1080,7h,85,723,147,750,36,307,62,319,7
5645,370757939.jpg,1080,1080,7d,87,588,151,633,37,250,64,269,20
5646,370757939.jpg,1080,1080,Jh,158,462,216,531,67,196,92,226,3
5647,370757939.jpg,1080,1080,Kd,270,379,318,450,115,161,135,191,14
5648,370757939.jpg,1080,1080,Qh,395,343,433,409,168,146,184,174,2
5649,370757939.jpg,1080,1080,8d,480,348,522,409,204,148,222,174,19
5650,370757939.jpg,1080,1080,9c,594,397,646,459,253,169,275,195,31
5651,370757939.jpg,1080,1080,9c,547,706,600,762,232,300,255,324,31
5652,575784791.jpg,1080,1080,Kh,82,720,152,755,34,306,64,321,1
5653,575784791.jpg,1080,1080,2d,90,589,152,632,38,250,64,269,25
5654,575784791.jpg,1080,1080,9s,159,466,214,528,67,198,91,224,44
5655,575784791.jpg,1080,1080,8h,277,382,314,444,117,162,133,189,6
5656,575784791.jpg,1080,1080,10d,396,340,431,405,168,144,183,172,17
5657,575784791.jpg,1080,1080,2d,479,350,520,413,204,149,221,175,25
5658,575784791.jpg,1080,1080,4d,594,404,647,454,253,172,275,193,23
5659,575784791.jpg,1080,1080,As,658,489,720,533,280,208,306,227,39
5660,575784791.jpg,1080,1080,As,504,756,564,798,214,322,240,339,39
5661,096762237.jpg,1080,1080,Ks,82,720,152,754,34,306,64,321,40
5662,096762237.jpg,1080,1080,3h,91,591,153,632,38,251,65,269,11
5663,096762237.jpg,1080,1080,Js,156,460,217,531,66,195,92,226,42
5664,096762237.jpg,1080,1080,8h,277,382,314,444,117,162,133,189,6
5665,096762237.jpg,1080,1080,7d,399,340,430,405,169,144,183,172,20
5666,096762237.jpg,1080,1080,8d,479,348,521,410,204,148,221,174,19
5667,096762237.jpg,1080,1080,Qs,586,396,651,459,249,168,277,195,41
5668,096762237.jpg,1080,1080,9d,659,489,719,534,280,208,306,227,18
5669,096762237.jpg,1080,1080,9d,503,761,564,806,214,324,240,343,18
5670,192072260.jpg,1080,1080,2c,86,722,151,751,36,307,64,319,38
5671,192072260.jpg,1080,1080,8s,92,592,155,635,39,252,66,270,45
5672,192072260.jpg,1080,1080,Qs,158,462,220,530,67,196,93,225,41
5673,192072260.jpg,1080,1080,2d,275,380,316,442,117,161,134,188,25
5674,192072260.jpg,1080,1080,10c,400,340,433,406,170,144,184,172,30
5675,192072260.jpg,1080,1080,7h,482,350,523,412,205,149,222,175,7
5676,192072260.jpg,1080,1080,7h,530,659,572,723,225,280,243,307,7
5677,874814690.jpg,1080,1080,9h,86,724,148,751,36,308,63,319,5
5678,874814690.jpg,1080,1080,Ah,93,595,153,631,39,253,65,268,0
5679,874814690.jpg,1080,1080,5s,160,463,214,521,68,197,91,221,48
5680,874814690.jpg,1080,1080,5s,275,377,316,442,117,160,134,188,48
5681,874814690.jpg,1080,1080,4s,400,344,429,410,170,146,182,174,49
5682,874814690.jpg,1080,1080,10c,477,347,523,413,203,147,222,175,30
5683,874814690.jpg,1080,1080,10c,531,656,576,722,226,279,245,307,30
5684,374282307.jpg,1080,1080,10d,85,722,149,755,36,307,63,321,17
5685,374282307.jpg,1080,1080,4d,94,590,156,634,40,251,66,270,23
5686,374282307.jpg,1080,1080,6d,165,468,215,522,70,199,91,222,21
5687,374282307.jpg,1080,1080,5d,276,378,317,443,117,161,135,188,22
5688,374282307.jpg,1080,1080,4d,398,344,428,409,169,146,182,174,23
5689,374282307.jpg,1080,1080,9h,479,351,519,412,204,149,221,175,5
5690,374282307.jpg,1080,1080,7s,596,394,651,454,253,167,277,193,46
5691,374282307.jpg,1080,1080,10c,659,483,721,537,280,205,307,228,30
5692,374282307.jpg,1080,1080,10c,504,748,567,809,214,318,241,344,30
5693,912719285.jpg,1080,1080,7d,83,724,147,751,35,308,62,319,20
5694,912719285.jpg,1080,1080,10d,87,589,152,632,37,250,64,269,17
5695,912719285.jpg,1080,1080,7s,160,464,215,523,68,197,91,222,46
5696,912719285.jpg,1080,1080,5h,272,379,313,440,115,161,133,187,9
5697,912719285.jpg,1080,1080,10h,396,343,432,409,168,146,184,174,4
5698,912719285.jpg,1080,1080,Jh,470,348,525,415,200,148,223,176,3
5699,912719285.jpg,1080,1080,6c,597,399,650,453,254,169,276,192,34
5700,912719285.jpg,1080,1080,6c,548,705,602,761,233,300,256,324,34
5701,510057760.jpg,1080,1080,7s,84,724,150,751,35,308,63,319,46
5702,510057760.jpg,1080,1080,3s,91,590,157,634,38,251,66,270,50
5703,510057760.jpg,1080,1080,Ad,162,468,212,521,69,199,90,221,13
5704,510057760.jpg,1080,1080,Qs,274,379,320,449,116,161,136,191,41
5705,510057760.jpg,1080,1080,Qs,394,343,433,411,167,146,184,175,41
5706,510057760.jpg,1080,1080,8c,477,349,519,413,203,148,221,175,32
5707,510057760.jpg,1080,1080,7s,596,395,652,454,253,168,277,193,46
5708,510057760.jpg,1080,1080,Js,651,482,724,536,277,205,308,228,42
5709,510057760.jpg,1080,1080,Js,497,755,573,808,211,321,244,344,42
5710,675586310.jpg,1080,1080,8c,83,724,147,752,35,308,62,320,32
5711,675586310.jpg,1080,1080,8c,87,589,150,632,37,250,63,269,32
5712,675586310.jpg,1080,1080,2s,161,466,216,524,68,198,92,223,51
5713,675586310.jpg,1080,1080,5c,275,377,317,441,117,160,135,187,35
5714,675586310.jpg,1080,1080,Qc,395,340,433,409,168,144,184,174,28
5715,675586310.jpg,1080,1080,5d,479,348,522,412,204,148,222,175,22
5716,675586310.jpg,1080,1080,5d,533,656,575,718,227,279,244,305,22
5717,124025578.jpg,1080,1080,8s,87,725,151,752,37,308,64,320,45
5718,124025578.jpg,1080,1080,4c,88,590,156,635,37,251,66,270,36
5719,124025578.jpg,1080,1080,9h,164,470,214,523,69,200,91,222,5
5720,124025578.jpg,1080,1080,7s,274,380,315,446,116,161,134,189,46
5721,124025578.jpg,1080,1080,9c,397,342,429,406,169,145,182,172,31
5722,124025578.jpg,1080,1080,Jc,470,344,526,414,200,146,224,176,29
5723,124025578.jpg,1080,1080,Jc,523,653,582,722,222,278,247,307,29
5724,386292113.jpg,1080,1080,4h,83,723,146,752,35,307,62,320,10
5725,386292113.jpg,1080,1080,Ac,89,595,152,634,37,253,64,270,26
5726,386292113.jpg,1080,1080,Kc,156,460,220,531,66,195,93,226,27
5727,386292113.jpg,1080,1080,4h,279,378,314,441,118,161,133,187,10
5728,386292113.jpg,1080,1080,2h,398,345,427,409,169,146,181,174,12
5729,386292113.jpg,1080,1080,Qd,470,348,525,415,200,148,223,176,15
5730,386292113.jpg,1080,1080,2d,597,398,648,454,254,169,276,193,25
5731,386292113.jpg,1080,1080,6h,659,490,718,532,280,208,305,226,8
5732,386292113.jpg,1080,1080,6h,502,763,560,803,213,324,238,342,8
5733,811968117.jpg,1080,1080,7h,84,721,146,747,35,307,62,318,7
5734,811968117.jpg,1080,1080,Qh,88,585,155,640,37,249,66,272,2
5735,811968117.jpg,1080,1080,4d,167,463,213,520,71,197,90,221,23
5736,811968117.jpg,1080,1080,3d,276,382,316,445,117,162,134,189,24
5737,811968117.jpg,1080,1080,5s,401,341,429,406,170,145,182,172,48
5738,811968117.jpg,1080,1080,10s,477,345,521,414,203,146,221,176,43
5739,811968117.jpg,1080,1080,10s,530,654,575,721,225,278,244,307,43
5740,614659273.jpg,1080,1080,4c,85,723,149,752,36,307,63,320,36
5741,614659273.jpg,1080,1080,8h,91,591,150,631,38,251,63,268,6
5742,614659273.jpg,1080,1080,10s,155,464,213,523,66,197,90,222,43
5743,614659273.jpg,1080,1080,4s,281,379,318,445,119,161,135,189,49
5744,614659273.jpg,1080,1080,5c,398,341,429,405,169,145,182,172,35
5745,614659273.jpg,1080,1080,4h,480,353,521,411,204,150,221,175,10
5746,614659273.jpg,1080,1080,10d,596,395,649,454,253,168,276,193,17
5747,614659273.jpg,1080,1080,6c,661,489,721,533,281,208,307,227,34
5748,614659273.jpg,1080,1080,6c,505,755,567,801,215,321,241,341,34
5749,371473502.jpg,1080,1080,Qs,86,721,152,754,36,307,64,321,41
5750,371473502.jpg,1080,1080,Qh,89,585,155,639,37,249,66,272,2
5751,371473502.jpg,1080,1080,5c,159,463,215,520,67,197,91,221,35
5752,371473502.jpg,1080,1080,Kd,271,379,319,450,115,161,135,191,14
5753,371473502.jpg,1080,1080,10c,395,345,430,410,168,146,183,174,30
5754,371473502.jpg,1080,1080,2c,475,353,517,416,202,150,220,177,38
5755,371473502.jpg,1080,1080,2c,531,658,574,721,226,280,244,307,38
5756,728846092.jpg,1080,1080,4d,85,722,150,752,36,307,63,320,23
5757,728846092.jpg,1080,1080,10c,87,586,153,632,37,249,65,269,30
5758,728846092.jpg,1080,1080,Kd,158,461,217,532,67,196,92,226,14
5759,728846092.jpg,1080,1080,5c,276,378,317,442,117,161,135,188,35
5760,728846092.jpg,1080,1080,Jd,395,339,433,409,168,144,184,174,16
5761,728846092.jpg,1080,1080,8s,476,353,517,415,202,150,220,176,45
5762,728846092.jpg,1080,1080,2d,597,398,648,453,254,169,276,192,25
5763,728846092.jpg,1080,1080,Ad,661,492,720,534,281,209,306,227,13
5764,728846092.jpg,1080,1080,Ad,504,756,565,798,214,322,240,339,13
5765,215294188.jpg,1080,1080,4s,85,722,149,750,36,307,63,319,49
5766,215294188.jpg,1080,1080,8c,89,589,150,632,37,250,63,269,32
5767,215294188.jpg,1080,1080,3d,162,467,214,523,69,198,91,222,24
5768,215294188.jpg,1080,1080,5c,276,377,317,442,117,160,135,188,35
5769,215294188.jpg,1080,1080,5d,400,342,429,406,170,145,182,172,22
5770,215294188.jpg,1080,1080,Qc,470,346,526,415,200,147,224,176,28
5771,215294188.jpg,1080,1080,3d,595,398,648,454,253,169,276,193,24
5772,215294188.jpg,1080,1080,3d,542,710,596,766,230,302,253,326,24
5773,244632195.jpg,1080,1080,Kd,80,720,152,759,34,306,64,323,14
5774,244632195.jpg,1080,1080,As,89,594,154,632,37,253,65,269,39
5775,244632195.jpg,1080,1080,5h,159,464,210,518,67,197,89,220,9
5776,244632195.jpg,1080,1080,8s,276,383,315,448,117,163,134,190,45
5777,244632195.jpg,1080,1080,6d,401,345,430,408,170,146,183,173,21
5778,244632195.jpg,1080,1080,Qs,470,348,525,417,200,148,223,177,41
5779,244632195.jpg,1080,1080,8s,591,400,644,456,251,170,274,194,45
5780,244632195.jpg,1080,1080,Kh,651,482,726,539,277,205,309,229,1
5781,244632195.jpg,1080,1080,Kh,499,756,572,808,212,322,243,344,1
5782,447645852.jpg,1080,1080,3c,86,722,151,751,36,307,64,319,37
5783,447645852.jpg,1080,1080,7s,88,588,154,633,37,250,65,269,46
5784,447645852.jpg,1080,1080,Ah,164,471,217,523,69,200,92,222,0
5785,447645852.jpg,1080,1080,9s,276,380,316,444,117,161,134,189,44
5786,447645852.jpg,1080,1080,8c,396,341,427,405,168,145,181,172,32
5787,447645852.jpg,1080,1080,6d,478,353,519,413,203,150,221,175,21
